town,month,storey_range,resale_price_median,resale_price_min,resale_price_max,resale_price_quantile_25,resale_price_quantile_75,price_per_sqm_median,price_per_sqm_min,price_per_sqm_max,price_per_sqm_quantile_25,price_per_sqm_quantile_75
BUKIT MERAH,2001-10,very low,212000.0,37000.0,452500.0,147000.0,314000.0,2573.170731707317,1321.4285714285713,3591.2698412698414,2107.9219288174513,3051.904176904177
BUKIT MERAH,2001-11,very low,150000.0,28000.0,460000.0,115500.0,293500.0,2238.805970149254,965.5172413793103,3593.75,1825.0,2888.4394102840706
BUKIT MERAH,2001-12,very low,139500.0,38000.0,325000.0,115750.0,161750.0,2164.8190045248866,1357.142857142857,3155.339805825243,1781.4995131450828,2462.6436781609195
BUKIT MERAH,2002-01,very low,138000.0,66000.0,451000.0,130000.0,152000.0,2174.6031746031745,1466.6666666666667,3365.6716417910447,2013.6986301369864,2406.7796610169494
BUKIT MERAH,2002-02,very low,131000.0,62000.0,365000.0,98500.0,251500.0,2217.8617992177315,1377.7777777777778,3084.11214953271,1696.0365853658536,2629.9022078838593
BUKIT MERAH,2002-03,very low,144000.0,29000.0,477000.0,118000.0,233000.0,2134.3283582089553,1035.7142857142858,3522.9007633587785,1898.3050847457628,2834.9514563106795
BUKIT MERAH,2002-04,very low,138000.0,50000.0,463000.0,130500.0,256000.0,2327.5862068965516,1411.111111111111,3645.6692913385828,1902.8325980961226,2833.8159588159588
BUKIT MERAH,2002-05,very low,138675.0,85000.0,452000.0,120750.0,234000.0,2241.7484388938447,1347.2222222222222,3587.3015873015875,2008.4745762711864,2816.9642857142853
BUKIT MERAH,2002-06,very low,149000.0,33000.0,442000.0,133800.0,247000.0,2364.406779661017,1064.516129032258,3683.3333333333335,2000.0,2806.818181818182
BUKIT MERAH,2002-07,very low,143000.0,37000.0,427000.0,118000.0,200000.0,2078.9473684210525,1275.8620689655172,3362.2047244094488,2000.0,2762.510088781275
BUKIT MERAH,2002-08,very low,199500.0,84000.0,410000.0,144750.0,242000.0,2603.914259086673,1866.6666666666667,3504.2735042735044,2449.6647420376235,2888.996138996139
BUKIT MERAH,2002-09,very low,153250.0,56000.0,431888.0,132625.0,239750.0,2294.6949602122017,1673.9130434782608,3599.0666666666666,2042.664964650432,2714.697802197802
BUKIT MERAH,2002-10,very low,135500.0,40000.0,438000.0,78000.0,151500.0,2123.076923076923,1379.3103448275863,3421.875,1800.4807692307693,2338.7812752219534
BUKIT MERAH,2002-11,very low,158000.0,90000.0,375000.0,138400.0,226650.0,2327.5862068965516,1842.857142857143,3142.8571428571427,2082.2446210505914,2735.6918238993712
BUKIT MERAH,2002-12,very low,152500.0,48000.0,260000.0,133250.0,206000.0,2276.119402985075,1548.3870967741937,2954.5454545454545,2083.743842364532,2446.6973244147157
BUKIT MERAH,2003-01,very low,131000.0,35000.0,439800.0,123250.0,321000.0,2047.6190476190477,1129.032258064516,3149.532710280374,1900.0,2980.137917637918
BUKIT MERAH,2003-02,very low,126500.0,49500.0,349000.0,70500.0,182500.0,2098.258706467662,1596.774193548387,2884.2975206611573,1929.8764796706123,2548.4234234234236
BUKIT MERAH,2003-03,very low,132000.0,35000.0,455000.0,102000.0,222750.0,2223.3830845771145,1129.032258064516,3473.2824427480914,2020.8333333333335,2519.3984306887533
BUKIT MERAH,2003-04,very low,157500.0,110000.0,304000.0,135425.0,247822.0,2539.4791236047954,1864.406779661017,3035.714285714286,2192.5397877984087,2757.2073170731705
BUKIT MERAH,2003-05,very low,162000.0,100000.0,363000.0,145000.0,190000.0,2440.0,1666.6666666666667,3392.5233644859813,2328.7671232876714,2711.864406779661
BUKIT MERAH,2003-06,very low,184000.0,90000.0,422000.0,153592.0,336000.0,2705.99739243807,1666.6666666666667,3150.7936507936506,2474.535528031291,3000.0553403431104
BUKIT MERAH,2003-07,very low,233500.0,55000.0,295000.0,168850.0,266250.0,2848.7640449438204,1774.1935483870968,3352.2727272727275,2434.7947761194027,3081.6934589800444
