month,storey_range,resale_price_median,resale_price_min,resale_price_max,resale_price_quantile_25,resale_price_quantile_75,price_per_sqm_median,price_per_sqm_min,price_per_sqm_max,price_per_sqm_quantile_25,price_per_sqm_quantile_75
1996-08,high,275000.0,50000.0,870000.0,187000.0,393000.0,3154.3040293040294,1340.2061855670104,5337.423312883436,2740.7701303040426,3692.3076923076924
1996-09,high,273000.0,55000.0,800000.0,190000.0,405000.0,3192.3076923076924,1128.0,5333.333333333333,2808.219178082192,3801.6528925619837
1996-10,high,285000.0,45000.0,868000.0,195000.0,415000.0,3192.3076923076924,1551.7241379310344,5319.148936170212,2818.0234005476723,3708.4713024282564
1996-11,high,270000.0,50000.0,900000.0,200000.0,400000.0,3211.6204690831555,1271.1864406779662,5521.472392638037,2887.2448979591836,3719.811753902663
1996-12,high,300000.0,92000.0,760000.0,201000.0,400000.0,3268.7617260787993,1768.5185185185185,5100.6711409395975,2880.597014925373,3757.283879624305
1997-01,high,311500.0,55000.0,840000.0,210000.0,419000.0,3273.809523809524,1641.7910447761194,5166.666666666667,2941.7420814479638,3776.3888888888887
1997-02,high,303000.0,65000.0,760000.0,210000.0,417250.0,3251.21359223301,2105.2631578947367,5542.168674698795,2941.176470588235,3719.00826446281
1997-03,high,305000.0,68000.0,710000.0,206800.0,405000.0,3283.582089552239,1660.0,5098.360655737705,2941.176470588235,3707.482993197279
1997-04,high,310000.0,62800.0,765000.0,218000.0,443950.0,3285.714285714286,2000.0,5100.0,2956.7091725836835,3755.597760895642
1997-05,high,318000.0,55000.0,720000.0,217000.0,430000.0,3301.8867924528304,1836.3636363636363,5024.793388429752,2985.0746268656717,3698.1132075471696
1997-06,high,315000.0,100000.0,698000.0,218000.0,430000.0,3264.1090678503488,2054.054054054054,5166.666666666667,2957.522883295195,3667.931500317864
1997-07,high,306000.0,60000.0,750000.0,217500.0,423500.0,3238.095238095238,1726.027397260274,5083.333333333333,2920.5974842767296,3622.699899631984
1997-08,high,295000.0,65000.0,754000.0,208000.0,415900.0,3172.6190476190477,1630.7692307692307,5327.868852459016,2861.6551459293396,3653.3841533841533
1997-09,high,308000.0,60000.0,740000.0,215000.0,426200.0,3173.494983277592,1676.923076923077,5035.219512195122,2820.43354655295,3643.5675997617627
1997-10,high,292000.0,68000.0,672500.0,205000.0,410000.0,3114.285714285714,1076.923076923077,5087.7192982456145,2739.72602739726,3487.603305785124
1997-11,high,293000.0,70000.0,675000.0,205000.0,408000.0,3076.923076923077,1776.1194029850747,4879.518072289156,2711.9804968655676,3475.800170703083
1997-12,high,267000.0,100000.0,738000.0,186250.0,385000.0,2928.5714285714284,1837.837837837838,5222.222222222223,2567.235935706085,3389.8670499461014
1998-01,high,280000.0,46000.0,613800.0,190000.0,383000.0,2907.6923076923076,1586.2068965517242,4525.0,2567.5675675675675,3308.2706766917295
1998-02,high,268000.0,75000.0,792500.0,183500.0,378000.0,2826.086956521739,1566.2650602409637,4861.963190184049,2525.641025641026,3250.0
1998-03,high,264000.0,79000.0,718000.0,180000.0,373000.0,2770.2702702702704,1580.0,5056.338028169014,2439.0243902439024,3184.782608695652
1998-04,high,264500.0,65000.0,650000.0,175000.0,380200.0,2759.6153846153848,1413.0434782608695,4672.131147540984,2404.532967032967,3106.6503146982595
1998-05,high,250000.0,53000.0,750000.0,166250.0,355000.0,2668.2847896440126,1323.5294117647059,4601.226993865031,2361.4368044515104,3043.478260869565
1998-06,high,255000.0,53000.0,683000.0,168000.0,362500.0,2661.5384615384614,1450.0,4553.333333333333,2343.75,3016.528925619835
1998-07,high,248000.0,49000.0,655000.0,165000.0,357000.0,2593.313466194822,1500.0,4524.822695035461,2296.5465465465463,2998.0
1998-08,high,245000.0,48000.0,639000.0,164000.0,360000.0,2596.153846153846,1456.5217391304348,4397.163120567376,2286.796536796537,2985.687998364343
1998-09,high,245000.0,45000.0,650000.0,162000.0,355000.0,2543.6893203883496,1333.3333333333333,4375.0,2267.8578509119748,2939.8395721925135
1998-10,high,244000.0,64000.0,590000.0,159125.0,356950.0,2551.785714285714,1381.578947368421,4309.917355371901,2233.39925686204,2955.3431115767416
1998-11,high,236000.0,41500.0,612000.0,155000.0,330000.0,2495.8677685950415,1323.076923076923,4333.333333333333,2205.8823529411766,2877.8625954198474
1998-12,high,225000.0,41000.0,663000.0,150750.0,320000.0,2433.6283185840707,731.7073170731708,4194.6308724832215,2135.8901515151515,2776.2805490458654
1999-01,high,233844.0,39000.0,580000.0,152000.0,335750.0,2459.3593593593596,1260.8695652173913,4350.0,2167.1686746987953,2806.0582218725413
1999-02,high,238750.0,45000.0,630000.0,153000.0,336875.0,2462.465564738292,1296.875,4154.929577464789,2168.6292800702367,2799.4094488188975
1999-03,high,240000.0,65000.0,610000.0,155000.0,345000.0,2471.8959201717826,1300.0,3881.35593220339,2166.5441176470586,2828.7671232876714
1999-04,high,240000.0,39000.0,600000.0,156000.0,345125.0,2478.2608695652175,1258.0645161290322,4115.702479338843,2162.06279809221,2826.078804347826
1999-05,high,248000.0,37500.0,612000.0,155000.0,348000.0,2500.0,1293.103448275862,4309.859154929577,2162.162162162162,2830.0438596491226
1999-06,high,240000.0,39000.0,626000.0,152000.0,345000.0,2457.0184331797236,1230.7692307692307,4385.245901639344,2140.8653846153848,2821.33311059138
1999-07,high,246000.0,62500.0,640000.0,160000.0,354250.0,2507.3929115025003,1046.875,4380.165289256199,2201.1627906976746,2887.3472623822404
1999-08,high,250000.0,41000.0,731000.0,169750.0,355500.0,2564.516129032258,1164.3835616438357,4716.129032258064,2257.2795497185743,2927.2700558330885
1999-09,high,254000.0,43000.0,650000.0,177000.0,360000.0,2659.090909090909,1230.7692307692307,4333.333333333333,2346.6666666666665,3000.0
1999-10,high,267000.0,45000.0,640000.0,173000.0,365000.0,2688.1720430107525,1062.5,4503.81679389313,2355.3039702233255,3065.276932440657
1999-11,high,270000.0,63000.0,695000.0,180000.0,375000.0,2721.9012605042017,1360.0,4807.22891566265,2435.1320321469575,3125.0
1999-12,high,268000.0,63500.0,683000.0,180000.0,368500.0,2727.7667984189725,1486.4864864864865,4957.264957264957,2430.553558590942,3105.281285878301
2000-01,high,265000.0,40000.0,720000.0,175000.0,374500.0,2725.2747252747254,1379.3103448275863,4897.959183673469,2411.6198029319876,3094.7888589398026
2000-02,high,260000.0,79000.0,630000.0,173000.0,380000.0,2729.160878021673,1229.8136645962734,4405.5944055944055,2404.8003227107706,3140.130004223964
2000-03,high,265500.0,40000.0,677500.0,172025.0,360000.0,2746.0156842904125,1379.3103448275863,4546.979865771812,2414.1183035714284,3109.0161022969455
2000-04,high,263000.0,48000.0,716000.0,175250.0,382000.0,2704.5623605256633,1303.8461538461538,4937.931034482759,2405.4054054054054,3130.5972482801753
2000-05,high,260000.0,42000.0,728000.0,177500.0,355000.0,2692.3076923076924,1394.7368421052631,4915.6626506024095,2427.1844660194174,3082.1917808219177
2000-06,high,257000.0,86000.0,710000.0,170000.0,361500.0,2695.2380952380954,1255.1724137931035,4733.333333333333,2358.879758510817,3076.505016722408
2000-07,high,244000.0,68000.0,720000.0,170000.0,351000.0,2619.5652173913045,967.2131147540983,4877.049180327869,2350.373134328358,3022.162601626016
2000-08,high,248000.0,74500.0,655000.0,170000.0,348250.0,2645.1923076923076,1453.125,4508.196721311476,2343.283582089552,3009.0358215358215
2000-09,high,250000.0,38000.0,710000.0,169950.0,363250.0,2621.6039813983843,1310.344827586207,4901.639344262295,2318.337912087912,3026.501937984496
2000-10,high,257000.0,49000.0,655000.0,170000.0,367500.0,2630.1369863013697,1416.6666666666667,4918.0327868852455,2317.43762993763,3041.3675213675215
2000-11,high,242500.0,39000.0,650000.0,168000.0,358000.0,2593.313466194822,1289.4736842105262,4639.3442622950815,2294.1176470588234,3015.3075271185508
2000-12,high,241000.0,65000.0,625000.0,170000.0,349000.0,2571.4285714285716,1128.2051282051282,4565.0,2263.0588235294117,2949.4949494949497
2001-01,high,246000.0,70000.0,618000.0,172000.0,343000.0,2547.169811320755,1171.875,4768.5950413223145,2245.098039215686,2932.6923076923076
2001-02,high,243400.0,45000.0,595000.0,167000.0,344750.0,2517.191142191142,1355.9322033898304,4696.7213114754095,2206.3919627256846,2903.7780401416762
2001-03,high,247000.0,72000.0,740000.0,170000.0,349250.0,2528.311965811966,1214.2857142857142,4586.7768595041325,2211.5384615384614,2898.5187295257083
2001-04,high,243000.0,43500.0,680000.0,168000.0,345000.0,2506.849315068493,928.5714285714286,4647.540983606557,2202.3809523809523,2878.787878787879
2001-05,high,238500.0,69000.0,705000.0,169000.0,350000.0,2520.6045511151365,1194.0298507462687,4736.8421052631575,2205.8823529411766,2901.2295081967213
2001-06,high,240000.0,38000.0,628000.0,165750.0,333000.0,2461.5384615384614,1225.8064516129032,4422.5352112676055,2164.2813330607237,2806.479428430648
2001-07,high,235000.0,38500.0,657000.0,174500.0,338000.0,2461.5384615384614,1101.5625,4508.196721311476,2161.1740074441686,2833.3333333333335
2001-08,high,247000.0,62000.0,660000.0,186750.0,345000.0,2465.972222222222,1125.0,4354.8387096774195,2175.2354788069074,2857.700892857143
2001-09,high,240000.0,36000.0,700000.0,183000.0,334400.0,2432.6923076923076,833.3333333333334,4929.577464788732,2161.0023041474656,2802.2172815767335
2001-10,high,240000.0,42000.0,675000.0,176000.0,320000.0,2443.396226415094,1184.6153846153845,4530.201342281879,2153.846153846154,2783.3333333333335
2001-11,high,235000.0,40000.0,610000.0,173000.0,316000.0,2415.3846153846152,1288.888888888889,4471.153846153846,2137.2549019607845,2772.7272727272725
2001-12,high,232000.0,53500.0,663000.0,170000.0,322000.0,2403.846153846154,1232.857142857143,4510.2040816326535,2127.450980392157,2750.0
2002-01,high,232000.0,41000.0,605000.0,166000.0,317750.0,2397.2602739726026,1307.6923076923076,4048.3870967741937,2109.5890410958905,2736.75320056899
2002-02,high,232000.0,44000.0,545000.0,175000.0,320000.0,2393.454371715241,1214.2857142857142,4377.049180327869,2109.0412068441838,2736.782608695652
2002-03,high,237000.0,43000.0,625000.0,173600.0,330250.0,2388.349514563107,1200.0,4347.107438016529,2099.7524752475247,2754.357211384714
2002-04,high,241250.0,70000.0,580000.0,179250.0,340000.0,2434.5279720279723,1254.2372881355932,4303.2786885245905,2133.3333333333335,2813.008130081301
2002-05,high,243000.0,65000.0,635000.0,177000.0,340500.0,2439.0243902439024,1250.0,4471.830985915493,2138.6138613861385,2800.0
2002-06,high,238000.0,54500.0,655000.0,180000.0,337750.0,2428.8700107874865,1078.5714285714287,4605.633802816901,2119.402985074627,2818.359375
2002-07,high,231000.0,38000.0,625000.0,180000.0,324000.0,2391.304347826087,1167.1641791044776,4360.0,2111.1111111111113,2788.8888888888887
2002-08,high,221000.0,68500.0,573000.0,167750.0,302250.0,2389.2967085010655,1298.5074626865671,4266.666666666667,2086.3324175824173,2769.230769230769
2002-09,high,236000.0,80000.0,593000.0,188000.0,331500.0,2416.6666666666665,1208.955223880597,4426.229508196721,2134.47187141217,2808.0128205128203
2002-10,high,232500.0,52500.0,700000.0,178000.0,316250.0,2405.121136590229,1323.076923076923,4761.9047619047615,2135.08151008151,2743.9024390243903
2002-11,high,228000.0,47000.0,663000.0,182750.0,313625.0,2417.2374429223746,1200.0,4449.664429530201,2146.5928093645484,2743.907842268498
2002-12,high,229000.0,54000.0,535000.0,173000.0,301750.0,2408.8015279325164,1336.734693877551,4414.634146341464,2134.9928439991822,2702.0270270270266
2003-01,high,232000.0,77000.0,563000.0,181000.0,310000.0,2406.713683824876,1333.3333333333333,4349.514563106796,2132.967032967033,2703.256535223748
2003-02,high,225500.0,82000.0,670000.0,169550.0,312250.0,2395.3514484617112,1261.5384615384614,4496.644295302013,2139.1200711053652,2754.2933558558557
2003-03,high,232000.0,79000.0,580000.0,180000.0,314000.0,2417.910447761194,1417.910447761194,4166.666666666667,2139.1304347826085,2760.8695652173915
2003-04,high,225000.0,47000.0,650000.0,175000.0,301000.0,2423.913043478261,1388.0597014925372,4333.333333333333,2164.179104477612,2764.705882352941
2003-05,high,226000.0,50000.0,565000.0,172000.0,309000.0,2432.8358208955224,1432.4324324324325,4274.193548387097,2188.4057971014495,2750.0
2003-06,high,226000.0,48200.0,540000.0,175000.0,298916.0,2456.7547357926223,1315.8620689655172,4185.4838709677415,2205.8823529411766,2737.8024980483997
2003-07,high,235000.0,90000.0,548000.0,188000.0,309000.0,2495.0495049504952,1304.3478260869565,4137.096774193548,2269.674355495251,2806.137410976121
2003-08,high,233500.0,60000.0,565000.0,185000.0,306000.0,2463.768115942029,1379.3103448275863,4186.991869918699,2237.6237623762377,2769.230769230769
2003-09,high,237500.0,86000.0,572000.0,179000.0,317950.0,2476.190476190476,1285.7142857142858,4333.333333333333,2250.686813186813,2731.6163087004
2003-10,high,233000.0,55000.0,570000.0,185000.0,300000.0,2522.3880597014927,1500.0,4350.427350427351,2288.4615384615386,2791.6666666666665
2003-11,high,235000.0,58000.0,640000.0,182500.0,290944.0,2508.955223880597,1426.1363636363637,4230.7692307692305,2275.197683483684,2799.908424908425
2003-12,high,236000.0,95000.0,530000.0,188000.0,310000.0,2527.4725274725274,1397.0588235294117,4186.991869918699,2284.2105263157896,2818.181818181818
2004-01,high,238000.0,105000.0,670000.0,185000.0,299000.0,2521.0084033613443,1605.5045871559632,4557.8231292517,2277.075399847677,2805.9701492537315
2004-02,high,235000.0,80000.0,550000.0,183995.0,296000.0,2538.6567164179105,1053.3333333333333,4250.0,2304.471454058876,2805.151073898799
2004-03,high,245000.0,99000.0,650000.0,190000.0,310000.0,2573.529411764706,1568.8073394495414,4390.243902439024,2350.735294117647,2820.2170963364993
