,month,resale_price_median,resale_price_min,resale_price_max,resale_price_quantile_25,resale_price_quantile_75,price_per_sqm_median,price_per_sqm_min,price_per_sqm_max,price_per_sqm_quantile_25,price_per_sqm_quantile_75
40,1993-05,100000.0,8000.0,360000.0,60000.0,160000.0,1123.5955056179776,275.86206896551727,2566.6666666666665,859.375,1434.4262295081967
41,1993-06,107000.0,18000.0,398000.0,69000.0,175000.0,1203.7037037037037,321.42857142857144,2708.3333333333335,973.5321312991216,1505.851842000266
42,1993-07,115000.0,13500.0,395000.0,75000.0,188500.0,1306.1224489795918,315.2173913043478,2892.561983471074,1058.8235294117646,1645.3183827140283
43,1993-08,121000.0,14000.0,450000.0,75000.0,192250.0,1369.047619047619,324.6753246753247,2989.6907216494847,1101.2711864406779,1730.9127439724455
44,1993-09,128000.0,9000.0,460000.0,80000.0,200000.0,1416.025641025641,290.3225806451613,2986.577181208054,1153.8461538461538,1818.1818181818182
45,1993-10,133000.0,22000.0,440000.0,85000.0,205000.0,1537.313432835821,369.2307692307692,3351.6483516483518,1238.8059701492537,1904.7619047619048
46,1993-11,130000.0,8000.0,439888.0,87000.0,205000.0,1538.4615384615386,258.06451612903226,3165.289256198347,1250.0,1944.3283988738535
47,1993-12,138000.0,15000.0,445000.0,86000.0,210000.0,1547.6190476190477,425.531914893617,3173.913043478261,1268.1592039800996,1948.075998075998
48,1994-01,130000.0,13000.0,427000.0,87000.0,200000.0,1538.4615384615386,400.0,3641.304347826087,1268.6567164179105,1931.2660833762222
49,1994-02,140000.0,10500.0,535000.0,88000.0,210000.0,1573.0337078651685,333.3333333333333,3282.2085889570553,1270.5138552596181,1983.188528643074
50,1994-03,147500.0,20000.0,500000.0,90000.0,225000.0,1619.047619047619,342.85714285714283,3458.3333333333335,1298.5074626865671,2027.9365904365904
51,1994-04,140000.0,25000.0,463000.0,90000.0,225000.0,1612.9032258064517,500.0,3441.6666666666665,1310.8108108108108,2043.4782608695652
52,1994-05,152000.0,18000.0,465000.0,93000.0,230000.0,1666.6666666666667,543.4782608695652,3316.2393162393164,1351.3513513513512,2083.3333333333335
53,1994-06,155000.0,22000.0,534600.0,94000.0,230000.0,1690.826330532213,548.780487804878,3583.3333333333335,1373.134328358209,2101.2265094488603
54,1994-07,154000.0,15000.0,485000.0,95000.0,225000.0,1686.7469879518073,517.2413793103449,3919.191919191919,1369.86301369863,2090.1639344262294
55,1994-08,160000.0,15000.0,510000.0,97000.0,246000.0,1738.095238095238,517.2413793103449,3553.719008264463,1410.7142857142858,2160.4938271604938
56,1994-09,163000.0,35000.0,532000.0,100000.0,240000.0,1752.6327458153198,828.5714285714286,3746.478873239437,1458.0852038479156,2163.3762956901255
57,1994-10,165000.0,28000.0,525000.0,102625.0,250000.0,1785.7142857142858,714.2857142857143,3803.4188034188032,1475.297619047619,2195.0140297863154
58,1994-11,168000.0,20000.0,505000.0,101750.0,239000.0,1780.8219178082193,645.1612903225806,3764.705882352941,1470.5882352941176,2169.811320754717
59,1994-12,163000.0,20000.0,550000.0,100000.0,237000.0,1769.2307692307693,689.6551724137931,3630.1369863013697,1463.2326174008008,2174.1213332122425
60,1995-01,161000.0,26000.0,545000.0,102000.0,235000.0,1769.2307692307693,777.7777777777778,3801.6528925619837,1466.6666666666667,2211.5384615384614
61,1995-02,168000.0,25000.0,510000.0,105000.0,243000.0,1796.6101694915253,576.9230769230769,4000.0,1506.849315068493,2211.5384615384614
62,1995-03,170000.0,28000.0,586000.0,106000.0,240000.0,1838.235294117647,833.3333333333334,4013.698630136986,1547.6190476190477,2243.5897435897436
63,1995-04,174000.0,25000.0,570000.0,113000.0,244500.0,1911.764705882353,791.044776119403,4025.0,1630.13698630137,2322.314049586777
64,1995-05,190000.0,26000.0,570000.0,120000.0,265750.0,2030.1881067961165,896.551724137931,4545.454545454545,1725.6773399014778,2421.850079744817
65,1995-06,184000.0,25500.0,615000.0,120000.0,250000.0,2038.8349514563106,826.0869565217391,4066.6666666666665,1716.5422885572139,2413.3423394787033
66,1995-07,190000.0,28000.0,645000.0,123800.0,278250.0,2109.990926504688,605.7971014492754,4404.761904761905,1780.8219178082193,2514.297520661157
67,1995-08,200000.0,28500.0,620000.0,125000.0,285500.0,2161.904761904762,907.6923076923077,4333.333333333333,1805.9701492537313,2581.967213114754
68,1995-09,198500.0,37000.0,600000.0,127850.0,276750.0,2164.2813330607237,1044.7761194029852,4506.172839506173,1846.1538461538462,2592.133940955023
69,1995-10,205000.0,30000.0,650000.0,133000.0,280000.0,2222.222222222222,967.741935483871,4750.0,1897.4358974358975,2632.2580645161293
70,1995-11,210000.0,28000.0,650000.0,135000.0,285000.0,2275.740860912827,965.5172413793103,5012.048192771084,1959.3206219918548,2713.4551495016613
71,1995-12,215250.0,34000.0,680000.0,140000.0,290000.0,2333.3333333333335,867.7685950413223,5036.144578313253,2027.027027027027,2741.346153846154
72,1996-01,220500.0,38000.0,680000.0,144000.0,305000.0,2403.846153846154,606.060606060606,4833.333333333333,2087.2731110173067,2857.1428571428573
73,1996-02,225000.0,32000.0,770000.0,148000.0,308000.0,2471.153846153846,1057.6923076923076,5061.728395061728,2142.8571428571427,2923.076923076923
74,1996-03,235000.0,37500.0,750000.0,153000.0,325000.0,2524.590163934426,869.5652173913044,5222.222222222223,2208.3333333333335,3028.846153846154
75,1996-04,236000.0,45000.0,726800.0,158000.0,332500.0,2628.9573820395735,946.969696969697,5284.552845528456,2271.1229946524063,3142.8571428571427
76,1996-05,240000.0,39000.0,780000.0,164000.0,336200.0,2711.864406779661,1219.5121951219512,5416.666666666667,2384.6153846153848,3223.276424532405
77,1996-06,250000.0,35000.0,883000.0,172000.0,358000.0,2857.1428571428573,1093.75,5566.265060240964,2500.0,3365.3846153846152
78,1996-07,270000.0,40000.0,740000.0,180000.0,370000.0,2985.294117647059,1063.6363636363637,5566.666666666667,2600.0,3511.904761904762
79,1996-08,268000.0,40000.0,870000.0,184000.0,375000.0,3047.6190476190477,1340.2061855670104,5388.888888888889,2676.470588235294,3560.6060606060605
80,1996-09,264250.0,45000.0,800000.0,187000.0,369500.0,3058.823529411765,1128.0,5783.1325301204815,2726.338729763387,3572.559468643806
81,1996-10,263000.0,45000.0,868000.0,190000.0,365000.0,3071.4285714285716,1355.9322033898304,5319.148936170212,2745.098039215686,3571.4285714285716
82,1996-11,272000.0,43500.0,900000.0,195000.0,371000.0,3132.5301204819275,1271.1864406779662,5794.871794871795,2810.810810810811,3590.3614457831327
83,1996-12,280000.0,53000.0,760000.0,199000.0,370000.0,3123.2876712328766,1234.375,5100.6711409395975,2819.3301997649824,3554.6372819100093
84,1997-01,290000.0,52000.0,840000.0,202000.0,378000.0,3155.7377049180327,1404.109589041096,5166.666666666667,2857.1428571428573,3578.79580194544
85,1997-02,298000.0,48000.0,760000.0,207250.0,375000.0,3152.1739130434785,1525.4237288135594,5542.168674698795,2865.4563719862226,3538.4615384615386
86,1997-03,298000.0,53500.0,710000.0,206575.0,375875.0,3164.179104477612,1541.6666666666667,5098.360655737705,2887.5094292180033,3543.2419043646037
87,1997-04,300000.0,55000.0,765000.0,209000.0,395000.0,3163.4615384615386,1330.5084745762713,6166.666666666667,2880.597014925373,3538.4615384615386
88,1997-05,300000.0,55000.0,758000.0,210000.0,395000.0,3173.076923076923,1242.857142857143,5518.0722891566265,2894.7368421052633,3540.9836065573772
89,1997-06,308000.0,51000.0,710000.0,215000.0,410000.0,3178.5714285714284,1645.1612903225807,5166.666666666667,2912.0071105365223,3520.409191695223
90,1997-07,296000.0,58000.0,750000.0,212000.0,389750.0,3125.0,1700.0,5489.583333333333,2836.0002870264066,3487.095141700405
91,1997-08,287000.0,59000.0,754000.0,207875.0,385000.0,3088.235294117647,1630.7692307692307,5327.868852459016,2797.366828087167,3443.617698551647
92,1997-09,290500.0,57000.0,740000.0,208000.0,398000.0,3043.478260869565,1415.2542372881355,5485.632183908046,2740.055321390938,3429.7520661157023
93,1997-10,282000.0,55038.0,750000.0,200000.0,383600.0,3000.0,1076.923076923077,5862.068965517241,2689.3712436430883,3384.326200115674
94,1997-11,276000.0,70000.0,675000.0,193972.0,365000.0,2942.1683389074697,1650.0,4918.0327868852455,2614.9475524475524,3315.3604118993135
95,1997-12,263000.0,45000.0,738000.0,185000.0,348500.0,2856.3492063492067,1551.7241379310344,5370.37037037037,2539.5833333333335,3214.8809523809523
96,1998-01,265000.0,46000.0,655000.0,182000.0,350000.0,2788.4615384615386,1228.5714285714287,5480.0,2500.0,3152.1739130434785
97,1998-02,258000.0,72000.0,792500.0,178000.0,342000.0,2761.194029850746,1531.9148936170213,5459.770114942528,2463.8975155279504,3111.4725274725274
98,1998-03,252000.0,43800.0,718000.0,173000.0,339500.0,2671.875,1400.0,5256.410256410257,2380.9523809523807,3041.3223140495866
99,1998-04,252000.0,49000.0,650000.0,168000.0,342000.0,2627.1186440677966,1214.2857142857142,4830.0,2349.4505494505493,2976.190476190476
100,1998-05,247000.0,43000.0,750000.0,165000.0,341000.0,2583.3333333333335,1305.084745762712,4601.226993865031,2307.6923076923076,2940.2985074626868
101,1998-06,243000.0,45500.0,683000.0,163000.0,335000.0,2552.3076923076924,1326.0869565217392,4553.333333333333,2276.923076923077,2910.4477611940297
102,1998-07,243000.0,39000.0,665000.0,160500.0,327000.0,2526.8817204301076,1250.0,4524.822695035461,2250.0,2883.211678832117
103,1998-08,238000.0,39000.0,639000.0,160000.0,327125.0,2500.0,1160.7142857142858,4397.163120567376,2230.769230769231,2846.4797913950456
104,1998-09,237000.0,36500.0,650000.0,157000.0,328000.0,2476.190476190476,1118.6440677966102,4871.794871794872,2208.955223880597,2841.3690476190477
105,1998-10,235000.0,43000.0,650000.0,154000.0,325000.0,2460.6299212598424,1257.142857142857,4452.054794520548,2176.470588235294,2814.285714285714
106,1998-11,227000.0,37000.0,612000.0,150000.0,306000.0,2406.5934065934066,1101.6949152542372,4333.333333333333,2135.9223300970875,2744.8275862068967
107,1998-12,221000.0,35000.0,663000.0,148000.0,291000.0,2360.8834244080144,731.7073170731708,4832.9670329670325,2095.5882352941176,2695.6521739130435
108,1999-01,222000.0,33000.0,580000.0,146000.0,298000.0,2350.7462686567164,1137.9310344827586,4350.0,2089.5522388059703,2686.535542625854
109,1999-02,225000.0,33000.0,630000.0,148000.0,305000.0,2369.5652173913045,1137.9310344827586,5000.0,2089.5522388059703,2695.5672554347825
110,1999-03,226000.0,35800.0,610000.0,148500.0,316000.0,2357.1428571428573,1208.3333333333333,4062.5,2089.5522388059703,2684.782608695652
111,1999-04,231000.0,36000.0,600000.0,148500.0,326000.0,2365.762650163815,1239.1304347826087,4115.702479338843,2089.5522388059703,2701.044550717342
112,1999-05,232000.0,37500.0,612000.0,150000.0,331000.0,2375.0,1093.75,4309.859154929577,2092.270351008215,2706.521739130435
113,1999-06,232000.0,31000.0,626000.0,149800.0,326000.0,2378.3783783783783,975.2066115702479,5000.0,2088.235294117647,2696.969696969697
114,1999-07,240000.0,33000.0,640000.0,158000.0,338000.0,2433.3333333333335,1046.875,4380.165289256199,2142.8571428571427,2754.1666666666665
115,1999-08,246000.0,34100.0,731000.0,163000.0,342000.0,2495.4954954954956,1100.0,5265.060240963855,2201.923076923077,2830.188679245283
116,1999-09,250000.0,37000.0,650000.0,170000.0,344625.0,2562.24173553719,1208.3333333333333,4674.698795180723,2268.4620596205964,2889.1041666666665
117,1999-10,253000.0,35000.0,640000.0,170000.0,341300.0,2598.1308411214955,1062.5,4503.81679389313,2299.2537313432836,2917.746432671806
118,1999-11,258000.0,45000.0,695000.0,174000.0,340750.0,2626.865671641791,1306.6666666666667,4807.22891566265,2343.283582089552,2965.013843443242
119,1999-12,244000.0,40000.0,683000.0,168000.0,333250.0,2601.7733835530444,1230.7692307692307,4957.264957264957,2323.529411764706,2972.972972972973
120,2000-01,252000.0,40000.0,720000.0,170000.0,342750.0,2619.0476190476193,1326.0869565217392,4897.959183673469,2333.3333333333335,2944.9656834112147
121,2000-02,253000.0,37000.0,661000.0,171000.0,345000.0,2634.6153846153848,1193.5483870967741,5113.636363636364,2352.9411764705883,2971.153846153846
122,2000-03,253000.0,40000.0,677500.0,170000.0,340000.0,2631.5789473684213,984.2519685039371,5561.797752808989,2347.3824312333627,2990.519410496046
123,2000-04,250000.0,42000.0,716000.0,168000.0,335000.0,2600.751879699248,1125.0,4937.931034482759,2336.5159956865564,2957.979280642533
124,2000-05,245000.0,42000.0,728000.0,169000.0,326750.0,2591.815429585552,1198.3471074380166,5709.876543209876,2308.998599439776,2924.165457184325
125,2000-06,240000.0,55000.0,710000.0,166000.0,318000.0,2549.1803278688526,715.3846153846154,4733.333333333333,2283.582089552239,2896.8501984126983
126,2000-07,234000.0,44500.0,720000.0,162000.0,317125.0,2529.4117647058824,967.2131147540983,4877.049180327869,2261.904761904762,2880.1492537313434
127,2000-08,235000.0,48000.0,655000.0,162000.0,308000.0,2512.150728059819,1015.3846153846154,4508.196721311476,2243.3019976498235,2833.3333333333335
128,2000-09,235000.0,38000.0,710000.0,162375.0,316000.0,2504.2785050830103,1270.2702702702702,4901.639344262295,2220.8447332421338,2859.407283057851
129,2000-10,234000.0,36000.0,655000.0,161000.0,320000.0,2500.0,1153.3742331288342,4918.0327868852455,2214.3892339544514,2837.7223178428
130,2000-11,230000.0,39000.0,650000.0,160000.0,310000.0,2465.4348518636507,1250.0,5000.0,2194.0298507462685,2807.852564102564
131,2000-12,226000.0,42000.0,640000.0,160000.0,301000.0,2451.923076923077,1073.8255033557048,4565.0,2176.062091503268,2786.3162118780097
132,2001-01,230000.0,43000.0,655000.0,159000.0,309000.0,2423.076923076923,932.4324324324324,4768.5950413223145,2164.179104477612,2771.6009579955785
133,2001-02,228000.0,40100.0,610000.0,159000.0,300000.0,2400.0,1218.75,4696.7213114754095,2136.986301369863,2740.3846153846152
134,2001-03,229000.0,39000.0,740000.0,159000.0,310000.0,2406.5934065934066,1111.842105263158,4586.7768595041325,2132.3529411764707,2746.3492063492063
135,2001-04,226250.0,33000.0,680000.0,158000.0,308000.0,2380.9523809523807,851.5625,5256.410256410257,2119.551961823966,2720.457957957958
136,2001-05,228000.0,36000.0,705000.0,161125.0,310000.0,2383.9336358479864,1000.0,4736.8421052631575,2107.843137254902,2727.818181818182
137,2001-06,223080.0,38000.0,640000.0,158000.0,299000.0,2350.5882352941176,1225.8064516129032,4743.589743589743,2087.912087912088,2662.3376623376626
138,2001-07,225000.0,35000.0,657000.0,163000.0,302972.0,2336.795092552734,875.886524822695,4700.0,2087.512002560546,2675.328947368421
139,2001-08,229000.0,34000.0,660000.0,164000.0,310000.0,2346.3442498095965,1096.774193548387,4396.694214876033,2083.0479452054797,2677.421185559352
140,2001-09,226000.0,30000.0,700000.0,163000.0,299000.0,2337.1434029546613,833.3333333333334,4929.577464788732,2073.937908496732,2638.960481099656
141,2001-10,221500.0,32000.0,675000.0,163575.0,294000.0,2319.410533658877,1096.774193548387,4530.201342281879,2059.7014925373132,2637.912087912088
142,2001-11,216000.0,28000.0,658000.0,153000.0,285000.0,2297.5206611570247,965.5172413793103,4471.153846153846,2038.4615384615386,2586.776859504132
143,2001-12,216000.0,38000.0,663000.0,156000.0,285000.0,2291.6666666666665,889.8305084745763,4783.1325301204815,2036.5853658536585,2575.757575757576
144,2002-01,215000.0,38000.0,613000.0,156000.0,286000.0,2266.1290322580644,1014.2857142857143,5316.455696202532,2012.1951219512196,2570.469798657718
145,2002-02,215000.0,36000.0,605000.0,158000.0,290000.0,2272.7272727272725,1104.6511627906978,4377.049180327869,2022.2222222222222,2585.0
146,2002-03,215000.0,29000.0,625000.0,158500.0,298250.0,2268.2926829268295,969.5945945945946,4347.107438016529,2009.6153846153845,2582.253567328194
147,2002-04,218000.0,36000.0,580000.0,160000.0,302000.0,2282.608695652174,1071.4285714285713,4303.2786885245905,2009.9752475247524,2595.779220779221
148,2002-05,222000.0,40000.0,635000.0,164000.0,298000.0,2302.4585477415667,1107.142857142857,5063.291139240507,2039.5722229757223,2600.0
149,2002-06,220000.0,33000.0,655000.0,160000.0,298000.0,2300.0,970.1492537313433,5128.205128205128,2025.7127583749111,2603.0964611872146
150,2002-07,215000.0,37000.0,625000.0,160000.0,290000.0,2255.876951331497,976.5625,4937.5,2011.9406196213426,2568.952555963916
151,2002-08,208000.0,42000.0,573000.0,158000.0,276000.0,2253.012048192771,665.3543307086615,4266.666666666667,2000.0,2561.9834710743803
152,2002-09,220000.0,56000.0,593000.0,168000.0,298000.0,2307.6923076923076,1062.5,4426.229508196721,2043.956043956044,2613.3333333333335
153,2002-10,214000.0,40000.0,700000.0,160000.0,283000.0,2285.714285714286,1093.75,4761.9047619047615,2023.8095238095239,2580.783016266887
154,2002-11,213000.0,40000.0,663000.0,161000.0,280000.0,2285.714285714286,1142.857142857143,4449.664429530201,2028.8461538461538,2575.878787878788
155,2002-12,210150.0,40000.0,535000.0,160000.0,276000.0,2262.4238933684383,1126.027397260274,4414.634146341464,2000.1336633663368,2540.377070619006
156,2003-01,209000.0,35000.0,563000.0,160000.0,274000.0,2247.5247524752476,1129.032258064516,4482.758620689655,2010.0,2535.211267605634
157,2003-02,210000.0,47000.0,670000.0,160000.0,280000.0,2280.654861343134,662.3376623376623,4496.644295302013,2054.0947574080105,2573.550212164074
158,2003-03,215750.0,35000.0,580000.0,165000.0,286000.0,2313.4328358208954,1114.2857142857142,4166.666666666667,2058.823529411765,2606.55737704918
159,2003-04,213000.0,42000.0,650000.0,163375.0,275000.0,2333.3333333333335,1140.625,4333.333333333333,2089.5522388059703,2603.3414078084925
160,2003-05,213000.0,44000.0,565000.0,162000.0,275000.0,2344.4940476190477,1230.7692307692307,4495.798319327731,2116.626213592233,2617.7807486631013
161,2003-06,213000.0,48200.0,540000.0,165000.0,272875.0,2367.3942845091215,1153.8461538461538,4262.295081967213,2121.6783216783215,2627.055400961295
162,2003-07,220000.0,55000.0,548000.0,170000.0,275000.0,2393.258426966292,1287.878787878788,4184.782608695652,2164.835164835165,2636.986301369863
163,2003-08,217000.0,52000.0,565000.0,170000.0,275000.0,2391.304347826087,1272.7272727272727,4268.292682926829,2155.5555555555557,2658.240137642866
164,2003-09,220000.0,58000.0,572000.0,170000.0,280000.0,2397.2602739726026,1194.8051948051948,4797.979797979798,2176.470588235294,2642.8571428571427
165,2003-10,220000.0,55000.0,570000.0,173000.0,275000.0,2432.8358208955224,1194.0298507462687,4580.0,2196.969696969697,2681.159420289855
166,2003-11,220000.0,55000.0,640000.0,173000.0,268000.0,2432.8358208955224,1171.875,4506.329113924051,2214.876033057851,2686.5671641791046
167,2003-12,220000.0,55000.0,610000.0,176000.0,273000.0,2442.622950819672,964.9122807017544,4186.991869918699,2230.769230769231,2689.1672088484056
168,2004-01,220000.0,55000.0,670000.0,176000.0,270000.0,2440.4761904761904,1281.25,4557.8231292517,2222.222222222222,2687.8360215053763
169,2004-02,220000.0,58000.0,550000.0,176000.0,268000.0,2442.622950819672,1053.3333333333333,4444.444444444444,2223.3009708737864,2692.3076923076924
170,2004-03,225000.0,55000.0,650000.0,176000.0,278000.0,2462.686567164179,1292.3076923076924,4390.243902439024,2260.27397260274,2720.8383353341337
171,2004-04,225000.0,63000.0,525000.0,180000.0,285000.0,2506.6666666666665,1477.2727272727273,4369.747899159664,2285.714285714286,2745.098039215686
172,2004-05,225000.0,58000.0,555000.0,178500.0,280000.0,2500.0,1294.642857142857,5058.823529411765,2276.9750519750523,2744.5420028476506
173,2004-06,228000.0,85000.0,555000.0,180000.0,280000.0,2492.185592185592,1616.4383561643835,4512.195121951219,2265.8854166666665,2733.0357142857147
174,2004-07,222000.0,58000.0,556000.0,180000.0,273000.0,2500.0,1068.3229813664595,4419.354838709677,2272.7272727272725,2745.901639344262
175,2004-08,220000.0,60000.0,550000.0,178000.0,270000.0,2473.0456262714324,1243.2432432432433,4759.036144578313,2251.928535041118,2734.8098330241187
176,2004-09,220000.0,70000.0,610000.0,178000.0,270000.0,2482.555780933063,1264.367816091954,4173.553719008264,2262.6396775966296,2738.4615384615386
177,2004-10,226000.0,72500.0,515000.0,183000.0,278000.0,2475.2475247524753,1351.3513513513512,4208.333333333333,2259.6153846153848,2732.835164835165
178,2004-11,226750.0,55000.0,615000.0,185000.0,278000.0,2500.0,1456.3106796116506,4516.129032258064,2270.2702702702704,2772.48023715415
179,2004-12,221000.0,75000.0,570000.0,182000.0,273000.0,2492.5373134328356,1427.1844660194174,4609.756097560976,2270.2702702702704,2765.9574468085107
180,2005-01,223000.0,70000.0,536000.0,182000.0,275000.0,2500.0,966.6666666666666,4888.888888888889,2257.4257425742576,2750.0
181,2005-02,230000.0,70000.0,558000.0,189000.0,277000.0,2500.0,1120.0,4239.583333333333,2260.246129858559,2788.4615384615386
182,2005-03,225000.0,55000.0,525000.0,185000.0,275000.0,2500.0,1196.969696969697,4423.076923076923,2265.625,2750.0
183,2005-04,228000.0,65000.0,635000.0,180000.0,278000.0,2461.5384615384614,1402.439024390244,4518.0722891566265,2238.805970149254,2706.0880296174414
184,2005-05,225000.0,91000.0,495000.0,178000.0,275000.0,2439.8275862068967,1411.764705882353,4120.765217391305,2238.095238095238,2677.9661016949153
185,2005-06,224000.0,40000.0,543000.0,173375.0,278000.0,2412.6429126429125,1290.3225806451612,4369.565217391304,2222.222222222222,2636.3636363636365
