town,month,flat_type,resale_price_median,resale_price_min,resale_price_max,resale_price_quantile_25,resale_price_quantile_75,price_per_sqm_median,price_per_sqm_min,price_per_sqm_max,price_per_sqm_quantile_25,price_per_sqm_quantile_75
WOODLANDS,1990-01,5 ROOM,98500.0,77000.0,110000.0,80000.0,98700.0,814.0495867768595,620.9677419354839,956.5217391304348,634.9206349206349,815.702479338843
WOODLANDS,1990-02,5 ROOM,80000.0,74000.0,86000.0,77000.0,83000.0,647.9805927091529,596.7741935483871,699.1869918699186,622.37739312877,673.5837922895357
WOODLANDS,1990-03,5 ROOM,78300.0,76000.0,99000.0,78000.0,80000.0,634.9206349206349,603.1746031746031,838.9830508474577,634.1463414634146,647.1074380165289
WOODLANDS,1990-04,5 ROOM,76050.0,63400.0,88700.0,69725.0,82375.0,644.4915254237288,537.2881355932203,751.6949152542373,590.8898305084746,698.0932203389831
WOODLANDS,1990-05,5 ROOM,122000.0,75000.0,130000.0,98500.0,126000.0,991.869918699187,604.8387096774194,1074.3801652892562,798.3543141883032,1033.1250419942216
WOODLANDS,1990-06,5 ROOM,83650.0,75000.0,90000.0,77475.0,89250.0,678.6290322580645,604.8387096774194,754.2372881355932,624.7983870967743,732.9141607435756
WOODLANDS,1990-07,5 ROOM,95350.0,78300.0,113000.0,88575.0,102275.0,771.8319559228651,669.2307692307693,933.8842975206611,737.5556261919899,820.9710743801653
WOODLANDS,1990-08,5 ROOM,76500.0,75000.0,78000.0,75750.0,77250.0,629.5731707317073,625.0,634.1463414634146,627.2865853658536,631.859756097561
WOODLANDS,1990-09,5 ROOM,110000.0,110000.0,110000.0,110000.0,110000.0,932.2033898305085,932.2033898305085,932.2033898305085,932.2033898305085,932.2033898305085
WOODLANDS,1990-10,5 ROOM,85500.0,74000.0,98700.0,78000.0,95000.0,702.515469464622,616.6666666666666,830.5084745762712,646.0365853658536,801.3832469533548
WOODLANDS,1990-11,5 ROOM,74250.0,60000.0,78000.0,67875.0,78000.0,600.8461235733963,483.8709677419355,666.6666666666666,557.9512130098641,630.952380952381
WOODLANDS,1990-12,5 ROOM,80000.0,78000.0,103000.0,79000.0,91500.0,678.2608695652174,666.6666666666666,851.2396694214876,672.463768115942,764.7502694933526
WOODLANDS,1991-01,5 ROOM,98700.0,78000.0,110000.0,78000.0,99000.0,789.6,619.047619047619,909.0909090909091,629.0322580645161,804.8780487804878
WOODLANDS,1991-02,5 ROOM,94000.0,60000.0,100000.0,82500.0,98500.0,762.1015348288076,476.1904761904762,847.457627118644,654.7619047619048,819.3024233085866
WOODLANDS,1991-03,5 ROOM,80200.0,78400.0,82000.0,79300.0,81100.0,654.9720074646762,632.258064516129,677.6859504132232,643.6150359904026,666.3289789389496
WOODLANDS,1991-04,5 ROOM,117500.0,110000.0,125000.0,113750.0,121250.0,995.7627118644068,932.2033898305085,1059.322033898305,963.9830508474577,1027.542372881356
WOODLANDS,1991-05,5 ROOM,88760.0,82000.0,116000.0,88700.0,89000.0,752.2033898305085,666.6666666666666,958.6776859504132,751.6949152542373,754.2372881355932
WOODLANDS,1991-06,5 ROOM,83000.0,70000.0,89000.0,76000.0,88250.0,681.1827956989248,555.5555555555555,735.5371900826447,610.663082437276,733.8842975206612
WOODLANDS,1991-07,5 ROOM,85000.0,75000.0,125000.0,76250.0,93750.0,720.3389830508474,604.8387096774194,1033.0578512396694,634.3675584815801,810.2431834929993
WOODLANDS,1991-08,5 ROOM,99000.0,75000.0,108000.0,88350.0,100000.0,818.1818181818181,635.5932203389831,915.2542372881356,730.686167304538,847.457627118644
WOODLANDS,1991-09,5 ROOM,78000.0,75000.0,109000.0,76500.0,93500.0,629.0322580645161,619.8347107438017,923.728813559322,624.4334844041589,776.3805358119191
WOODLANDS,1991-10,5 ROOM,90000.0,78000.0,99000.0,81000.0,98250.0,752.4163048045945,629.0322580645161,818.1818181818181,678.4445051940951,811.9834710743802
WOODLANDS,1991-11,5 ROOM,78000.0,78000.0,78000.0,78000.0,78000.0,644.6280991735537,619.047619047619,650.0,631.8378591105864,647.3140495867768
WOODLANDS,1991-12,5 ROOM,90000.0,85000.0,105000.0,88000.0,98000.0,762.7118644067797,674.6031746031746,889.8305084745763,745.7627118644068,809.9173553719008
