month,flat_type,resale_price_median,resale_price_min,resale_price_max,resale_price_quantile_25,resale_price_quantile_75,price_per_sqm_median,price_per_sqm_min,price_per_sqm_max,price_per_sqm_quantile_25,price_per_sqm_quantile_75
1996-12,MULTI GENERATION,750000.0,750000.0,750000.0,750000.0,750000.0,4545.454545454545,4545.454545454545,4545.454545454545,4545.454545454545,4545.454545454545
1997-01,MULTI GENERATION,632500.0,590000.0,650000.0,612500.0,646250.0,3874.2726006065077,3603.3519553072624,4304.635761589404,3702.042808103924,4086.3630220300042
1997-02,MULTI GENERATION,700000.0,640000.0,760000.0,670000.0,730000.0,4174.375332270069,3742.690058479532,4606.060606060606,3958.532695374801,4390.217969165337
1997-03,MULTI GENERATION,600000.0,590000.0,610000.0,595000.0,605000.0,3647.1653485106067,3619.6319018404906,3674.6987951807228,3633.3986251755487,3660.9320718456647
1997-04,MULTI GENERATION,667000.0,630000.0,755000.0,648500.0,711000.0,4018.0722891566265,3795.1807228915663,4575.757575757576,3906.6265060240967,4296.914932457101
1997-05,MULTI GENERATION,645000.0,480000.0,758000.0,562500.0,701500.0,4031.25,3636.3636363636365,4593.939393939394,3833.806818181818,4312.594696969697
1997-06,MULTI GENERATION,600000.0,575000.0,640000.0,590000.0,613750.0,3830.6910569105694,3506.0975609756097,4353.741496598639,3597.560975609756,4113.43537414966
1997-07,MULTI GENERATION,595000.0,585000.0,750000.0,590000.0,603750.0,3606.0094034675285,3567.0731707317073,4545.454545454545,3597.560975609756,3990.3491517088764
1997-08,MULTI GENERATION,535000.0,480000.0,655000.0,517500.0,568750.0,3484.848484848485,3292.682926829268,4093.75,3323.170731707317,3750.7102272727275
1997-09,MULTI GENERATION,556000.0,510000.0,608000.0,533000.0,582000.0,3555.5555555555557,3390.243902439024,3863.6363636363635,3472.89972899729,3709.5959595959594
1997-10,MULTI GENERATION,545000.0,545000.0,545000.0,545000.0,545000.0,3323.170731707317,3323.170731707317,3323.170731707317,3323.170731707317,3323.170731707317
1997-11,MULTI GENERATION,562500.0,555000.0,570000.0,558750.0,566250.0,3642.4528301886794,3584.9056603773583,3700.0,3613.6792452830186,3671.2264150943397
1997-12,MULTI GENERATION,545000.0,530000.0,620000.0,537500.0,582500.0,3509.933774834437,3427.672955974843,3625.7309941520466,3468.80336540464,3567.832384493242
1998-01,MULTI GENERATION,573000.0,573000.0,573000.0,573000.0,573000.0,3201.117318435754,3201.117318435754,3201.117318435754,3201.117318435754,3201.117318435754
1998-02,MULTI GENERATION,528000.0,479000.0,633000.0,503500.0,580500.0,3628.787878787879,3219.512195121951,3836.3636363636365,3424.150036954915,3732.575757575758
1998-03,MULTI GENERATION,498000.0,498000.0,498000.0,498000.0,498000.0,3298.0132450331125,3298.0132450331125,3298.0132450331125,3298.0132450331125,3298.0132450331125
1998-04,MULTI GENERATION,527500.0,510000.0,545000.0,518750.0,536250.0,3177.710843373494,3072.289156626506,3283.132530120482,3125.0,3230.421686746988
