month,flat_type,resale_price_median,resale_price_min,resale_price_max,resale_price_quantile_25,resale_price_quantile_75,price_per_sqm_median,price_per_sqm_min,price_per_sqm_max,price_per_sqm_quantile_25,price_per_sqm_quantile_75
2002-03,4 ROOM,213500.0,128000.0,420500.0,195500.0,243888.0,2178.2178217821784,1387.0967741935483,4060.9756097560976,2000.0,2433.9622641509436
2002-04,4 ROOM,216000.0,125000.0,436000.0,198000.0,246000.0,2239.1304347826085,1388.888888888889,4093.1372549019607,2009.90099009901,2479.2590949423247
2002-05,4 ROOM,221000.0,123000.0,443888.0,198850.0,248000.0,2241.414835164835,1398.989898989899,4216.8674698795185,2019.656377402446,2489.782608695652
2002-06,4 ROOM,221000.0,128000.0,418888.0,197000.0,249500.0,2252.4271844660193,1319.5876288659795,4040.40404040404,2010.0,2495.0
2002-07,4 ROOM,216000.0,113500.0,440000.0,196000.0,241875.0,2178.3946251768034,1304.5977011494253,4133.333333333333,2000.0,2446.8274765873357
2002-08,4 ROOM,215000.0,126000.0,430500.0,196000.0,244950.0,2197.802197802198,1306.1224489795918,4100.0,2000.0,2465.936131734247
2002-09,4 ROOM,220000.0,126000.0,430000.0,198000.0,248000.0,2226.8518518518517,1285.7142857142858,4095.2380952380954,2022.4719101123596,2481.4814814814813
2002-10,4 ROOM,219000.0,111000.0,470000.0,196000.0,248125.0,2232.051282051282,1272.7272727272727,4314.285714285715,2009.9752475247524,2500.0
2002-11,4 ROOM,218000.0,114000.0,461000.0,198000.0,247000.0,2222.772277227723,1306.1224489795918,4134.615384615385,2005.0,2467.391304347826
2002-12,4 ROOM,216800.0,123000.0,460000.0,197000.0,245000.0,2207.2212656048214,1298.9690721649486,4414.634146341464,1990.09900990099,2461.5384615384614
2003-01,4 ROOM,216000.0,123000.0,448000.0,195650.0,243000.0,2178.2178217821784,1413.7931034482758,4349.514563106796,1980.3921568627452,2434.116158113731
2003-02,4 ROOM,216000.0,121000.0,400000.0,196000.0,244000.0,2198.891089108911,1386.3636363636363,3838.3838383838383,2000.0,2465.682976064597
