town,month,storey_range,flat_type,resale_price_median,resale_price_min,resale_price_max,resale_price_quantile_25,resale_price_quantile_75,price_per_sqm_median,price_per_sqm_min,price_per_sqm_max,price_per_sqm_quantile_25,price_per_sqm_quantile_75
KALLANG/WHAMPOA,1990-01,high,3 ROOM,45500.0,36000.0,61000.0,42000.0,52000.0,692.3076923076923,512.8205128205128,897.0588235294117,646.1538461538462,742.2535211267606
KALLANG/WHAMPOA,1990-01,high,4 ROOM,87500.0,73000.0,137250.0,79000.0,104812.5,961.5384615384615,802.1978021978022,1332.5242718446602,868.1318681318681,1107.8563426864398
KALLANG/WHAMPOA,1990-01,high,5 ROOM,180000.0,125000.0,185000.0,150000.0,182000.0,1370.3703703703704,1068.3760683760684,1542.3728813559321,1229.5081967213114,1475.4098360655737
KALLANG/WHAMPOA,1990-01,low,3 ROOM,48750.0,31400.0,77000.0,44775.0,59750.0,760.1694915254237,498.41269841269843,992.5373134328358,703.9386584289497,808.8235294117646
KALLANG/WHAMPOA,1990-01,low,4 ROOM,100000.0,75100.0,110000.0,87550.0,105000.0,952.3809523809524,825.2747252747253,1170.212765957447,888.8278388278388,1061.2968591691997
KALLANG/WHAMPOA,1990-01,mid,2 ROOM,15300.0,15300.0,15300.0,15300.0,15300.0,306.0,306.0,306.0,306.0,306.0
KALLANG/WHAMPOA,1990-01,mid,3 ROOM,42000.0,23500.0,53000.0,40000.0,45700.0,646.1538461538462,419.64285714285717,898.3050847457627,615.3846153846154,744.980443285528
KALLANG/WHAMPOA,1990-01,mid,4 ROOM,74900.0,74900.0,74900.0,74900.0,74900.0,891.6666666666666,891.6666666666666,891.6666666666666,891.6666666666666,891.6666666666666
KALLANG/WHAMPOA,1990-01,mid,5 ROOM,139000.0,125000.0,153000.0,132000.0,146000.0,1213.4630053394355,1096.4912280701753,1330.4347826086957,1154.9771167048054,1271.9488939740656
KALLANG/WHAMPOA,1990-01,very low,3 ROOM,49350.0,26000.0,58000.0,40775.0,54250.0,665.4892296458561,464.2857142857143,852.9411764705883,594.987091222031,732.5534759358288
KALLANG/WHAMPOA,1990-01,very low,4 ROOM,87500.0,75000.0,100000.0,82500.0,92500.0,961.5384615384614,824.1758241758242,1098.901098901099,906.5934065934066,1016.4835164835165
KALLANG/WHAMPOA,1990-01,very low,5 ROOM,125000.0,125000.0,125000.0,125000.0,125000.0,1082.433648223122,1068.3760683760684,1096.4912280701753,1075.4048582995952,1089.4624381466485
KALLANG/WHAMPOA,1990-02,high,3 ROOM,58000.0,35000.0,93600.0,40000.0,58800.0,784.0,538.4615384615385,908.7378640776699,615.3846153846154,852.9411764705883
KALLANG/WHAMPOA,1990-02,high,4 ROOM,102000.0,75000.0,129000.0,88500.0,115500.0,1045.3201970443351,862.0689655172414,1228.5714285714287,953.6945812807883,1136.9458128078818
KALLANG/WHAMPOA,1990-02,high,5 ROOM,158000.0,105000.0,185000.0,129000.0,165000.0,1338.9830508474577,897.4358974358975,1541.6666666666667,1013.8888888888889,1398.3050847457625
