town,month,storey_range,flat_type,resale_price_median,resale_price_min,resale_price_max,resale_price_quantile_25,resale_price_quantile_75,price_per_sqm_median,price_per_sqm_min,price_per_sqm_max,price_per_sqm_quantile_25,price_per_sqm_quantile_75
PASIR RIS,1993-12,low,5 ROOM,244000.0,233000.0,270000.0,238500.0,257000.0,1983.739837398374,1765.1515151515152,2213.1147540983607,1874.4456762749446,2098.427295748367
PASIR RIS,1993-12,low,EXECUTIVE,312500.0,290000.0,365000.0,297750.0,347500.0,2130.1369863013697,1948.051948051948,2431.5068493150684,1998.2876712328766,2369.4207565998367
PASIR RIS,1993-12,mid,5 ROOM,250000.0,250000.0,250000.0,250000.0,250000.0,1893.939393939394,1893.939393939394,1893.939393939394,1893.939393939394,1893.939393939394
PASIR RIS,1993-12,mid,EXECUTIVE,255000.0,255000.0,255000.0,255000.0,255000.0,1746.5753424657535,1746.5753424657535,1746.5753424657535,1746.5753424657535,1746.5753424657535
PASIR RIS,1993-12,very low,4 ROOM,155000.0,135000.0,165000.0,145000.0,160000.0,1571.4285714285713,1504.8543689320388,1607.142857142857,1538.141470180305,1589.2857142857142
PASIR RIS,1993-12,very low,5 ROOM,164000.0,140000.0,188000.0,152000.0,176000.0,1344.2622950819673,1147.5409836065573,1540.983606557377,1245.9016393442623,1442.622950819672
PASIR RIS,1993-12,very low,EXECUTIVE,315250.0,292000.0,330000.0,301750.0,326625.0,2114.039408866995,1980.5194805194806,2323.943661971831,2005.4746977160771,2241.7002012072435
PASIR RIS,1994-01,high,4 ROOM,175000.0,146000.0,195000.0,165000.0,183000.0,1893.2038834951456,1619.4690265486727,2083.3333333333335,1738.095238095238,1964.2857142857142
PASIR RIS,1994-01,high,5 ROOM,258500.0,230000.0,287000.0,244250.0,272750.0,2081.511839708561,1885.2459016393443,2277.777777777778,1983.3788706739526,2179.6448087431695
PASIR RIS,1994-01,high,EXECUTIVE,340000.0,320000.0,360000.0,330000.0,350000.0,2272.2794446932376,2206.896551724138,2337.6623376623374,2239.587998208688,2304.9708911777875
PASIR RIS,1994-01,low,4 ROOM,183250.0,166500.0,200000.0,174875.0,191625.0,1693.2081793968555,1616.504854368932,1769.9115044247787,1654.8565168828936,1731.559841910817
PASIR RIS,1994-01,low,5 ROOM,255000.0,255000.0,255000.0,255000.0,255000.0,1931.8181818181818,1931.8181818181818,1931.8181818181818,1931.8181818181818,1931.8181818181818
PASIR RIS,1994-01,low,EXECUTIVE,340000.0,340000.0,340000.0,340000.0,340000.0,2328.7671232876714,2328.7671232876714,2328.7671232876714,2328.7671232876714,2328.7671232876714
PASIR RIS,1994-01,mid,4 ROOM,180000.0,160000.0,202000.0,167500.0,193000.0,1595.4249457338456,1504.424778761062,1923.8095238095239,1508.1816663883787,1742.0143278550358
PASIR RIS,1994-01,mid,5 ROOM,279000.0,240000.0,280000.0,259500.0,279500.0,2179.6875,1818.1818181818182,2295.0819672131147,1998.934659090909,2237.3847336065573
PASIR RIS,1994-01,mid,EXECUTIVE,358000.0,358000.0,358000.0,358000.0,358000.0,2452.054794520548,2452.054794520548,2452.054794520548,2452.054794520548,2452.054794520548
PASIR RIS,1994-01,very low,4 ROOM,156000.0,152000.0,160000.0,154000.0,158000.0,1673.992673992674,1538.4615384615386,1809.5238095238096,1606.2271062271063,1741.7582417582419
PASIR RIS,1994-01,very low,5 ROOM,258000.0,205500.0,267800.0,231750.0,262900.0,2015.625,1605.46875,2195.0819672131147,1810.546875,2105.3534836065573
PASIR RIS,1994-01,very low,EXECUTIVE,346500.0,335000.0,360000.0,336250.0,354500.0,2380.1369863013697,2294.5205479452056,2485.9154929577467,2303.082191780822,2469.9456778460085
PASIR RIS,1994-02,high,4 ROOM,195000.0,171000.0,230000.0,183000.0,212500.0,1893.2038834951456,1513.274336283186,2211.5384615384614,1703.2391098891658,2052.3711725168037
PASIR RIS,1994-02,high,5 ROOM,258000.0,240000.0,300000.0,249000.0,279000.0,2097.560975609756,1967.2131147540983,2439.0243902439024,2032.387045181927,2268.292682926829
PASIR RIS,1994-02,low,4 ROOM,203000.0,203000.0,203000.0,203000.0,203000.0,1915.0943396226414,1915.0943396226414,1915.0943396226414,1915.0943396226414,1915.0943396226414
PASIR RIS,1994-02,low,5 ROOM,256000.0,235000.0,277000.0,245500.0,266500.0,2090.5304544848727,1910.5691056910568,2270.4918032786886,2000.5497800879648,2180.5111288817807
PASIR RIS,1994-02,low,EXECUTIVE,347500.0,340000.0,355000.0,343750.0,351250.0,2301.324503311258,2251.655629139073,2350.9933774834435,2276.4900662251657,2326.1589403973508
PASIR RIS,1994-02,mid,4 ROOM,169000.0,150000.0,188000.0,159500.0,178500.0,1626.9070735090154,1428.5714285714287,1825.2427184466019,1527.739251040222,1726.0748959778086
PASIR RIS,1994-02,mid,5 ROOM,275000.0,235000.0,308000.0,245000.0,295000.0,2148.4375,1835.9375,2398.3739837398375,1991.8699186991869,2351.1450381679388
PASIR RIS,1994-02,mid,EXECUTIVE,358000.0,350000.0,365000.0,354000.0,361500.0,2417.218543046358,2348.993288590604,2452.054794520548,2383.1059158184808,2434.636668783453
PASIR RIS,1994-02,very low,4 ROOM,160000.0,160000.0,160000.0,160000.0,160000.0,1523.8095238095239,1523.8095238095239,1523.8095238095239,1523.8095238095239,1523.8095238095239
PASIR RIS,1994-02,very low,5 ROOM,257500.0,240000.0,300000.0,247500.0,273750.0,2084.8085496984004,1967.2131147540983,2343.75,2016.1935225909635,2188.760080645161
PASIR RIS,1994-02,very low,EXECUTIVE,360000.0,360000.0,360000.0,360000.0,360000.0,2500.0,2500.0,2500.0,2500.0,2500.0
PASIR RIS,1994-03,high,4 ROOM,182500.0,145000.0,215000.0,171250.0,201250.0,1703.8032026970081,1650.485436893204,2067.3076923076924,1658.5615294706963,1909.9130036630036
PASIR RIS,1994-03,high,5 ROOM,275000.0,230000.0,300000.0,255000.0,282000.0,2235.7723577235774,1854.8387096774193,2459.0163934426228,2090.1639344262294,2311.4754098360654
PASIR RIS,1994-03,high,EXECUTIVE,376500.0,355000.0,398000.0,365750.0,387250.0,2554.288866415372,2382.55033557047,2726.027397260274,2468.419600992921,2640.158131837823
PASIR RIS,1994-03,low,4 ROOM,177500.0,173000.0,193000.0,174500.0,183250.0,1690.856313497823,1530.9734513274336,1855.7692307692307,1620.9509100016699,1762.0192307692307
PASIR RIS,1994-03,low,5 ROOM,285000.0,260000.0,310000.0,272500.0,297500.0,2336.065573770492,2131.1475409836066,2561.9834710743803,2233.6065573770493,2449.0245224224363
PASIR RIS,1994-03,mid,4 ROOM,175000.0,160000.0,220000.0,167500.0,197500.0,1904.7619047619048,1650.9433962264152,2095.2380952380954,1777.8526504941601,2000.0
PASIR RIS,1994-03,mid,5 ROOM,275000.0,235000.0,290000.0,252500.0,277250.0,2127.249053030303,1926.2295081967213,2377.0491803278687,2032.6626924987581,2200.415826612903
PASIR RIS,1994-03,mid,EXECUTIVE,395000.0,395000.0,395000.0,395000.0,395000.0,2781.6901408450703,2781.6901408450703,2781.6901408450703,2781.6901408450703,2781.6901408450703
PASIR RIS,1994-03,very low,4 ROOM,163000.0,160000.0,170000.0,161500.0,166500.0,1567.3076923076924,1523.8095238095239,1603.7735849056603,1545.5586080586081,1585.5406386066763
