town,month,flat_type,storey_range,resale_price_median,resale_price_min,resale_price_max,resale_price_quantile_25,resale_price_quantile_75,price_per_sqm_median,price_per_sqm_min,price_per_sqm_max,price_per_sqm_quantile_25,price_per_sqm_quantile_75
PASIR RIS,2008-09,4 ROOM,04 TO 06,299000.0,285000.0,325000.0,294750.0,306250.0,2847.786647314949,2638.8888888888887,3095.2380952380954,2782.3637316561844,2922.8479853479853
PASIR RIS,2008-09,4 ROOM,07 TO 09,323500.0,316000.0,345000.0,316750.0,333750.0,3125.373412994772,3009.5238095238096,3285.714285714286,3060.633379565418,3201.2362637362635
PASIR RIS,2008-09,4 ROOM,10 TO 12,318000.0,309000.0,360000.0,311500.0,343250.0,3009.6162736939436,2761.0619469026547,3396.2264150943397,2985.7791157440693,3139.676113360324
PASIR RIS,2008-09,4 ROOM,13 TO 15,413000.0,413000.0,413000.0,413000.0,413000.0,3754.5454545454545,3754.5454545454545,3754.5454545454545,3754.5454545454545,3754.5454545454545
PASIR RIS,2008-09,5 ROOM,01 TO 03,350000.0,335000.0,400000.0,340250.0,368500.0,2762.6676602086436,2481.4814814814813,3278.688524590164,2563.5521885521885,3020.4918032786886
PASIR RIS,2008-09,5 ROOM,04 TO 06,350000.0,315000.0,425000.0,335000.0,360000.0,2764.2276422764226,2500.0,3294.5736434108526,2629.6296296296296,2812.5
PASIR RIS,2008-09,5 ROOM,07 TO 09,450500.0,393000.0,460000.0,421750.0,455250.0,3519.53125,3169.3548387096776,3709.6774193548385,3344.443044354839,3614.6043346774195
PASIR RIS,2008-09,5 ROOM,10 TO 12,379800.0,350000.0,392000.0,360000.0,386500.0,2967.479674796748,2810.21897810219,3136.0,2822.5806451612902,3023.2558139534885
PASIR RIS,2008-09,5 ROOM,16 TO 18,393000.0,393000.0,393000.0,393000.0,393000.0,3094.488188976378,3094.488188976378,3094.488188976378,3094.488188976378,3094.488188976378
PASIR RIS,2008-09,EXECUTIVE,01 TO 03,460000.0,432000.0,505000.0,438000.0,486250.0,3135.881573133009,2958.904109589041,3333.3333333333335,3000.0,3276.8817204301076
PASIR RIS,2008-09,EXECUTIVE,07 TO 09,517000.0,420000.0,630000.0,450500.0,563750.0,3345.490126312044,2837.837837837838,4090.909090909091,2970.5215419501137,3785.155880963628
PASIR RIS,2008-09,EXECUTIVE,10 TO 12,559000.0,464000.0,575000.0,505000.0,560000.0,3828.7671232876714,3178.082191780822,3993.0555555555557,3435.374149659864,3835.6164383561645
PASIR RIS,2008-09,EXECUTIVE,13 TO 15,532500.0,530000.0,535000.0,531250.0,533750.0,3593.4802362562473,3419.3548387096776,3767.605633802817,3506.4175374829624,3680.542935029532
