town,month,resale_price_median,resale_price_min,resale_price_max,resale_price_quantile_25,resale_price_quantile_75,price_per_sqm_median,price_per_sqm_min,price_per_sqm_max,price_per_sqm_quantile_25,price_per_sqm_quantile_75
WOODLANDS,1990-01,38450.0,20400.0,110000.0,27475.0,58000.0,528.030303030303,302.56410256410254,956.5217391304348,375.7693071272583,636.7521367521367
WOODLANDS,1990-02,37000.0,20400.0,86000.0,27150.0,53250.0,504.05405405405406,313.84615384615387,721.1538461538462,376.5528455284553,591.7544437129691
WOODLANDS,1990-03,36650.0,20400.0,99000.0,30100.0,54425.0,520.6384742951907,313.84615384615387,838.9830508474577,407.09242618741973,615.4675638371291
WOODLANDS,1990-04,30400.0,20400.0,88700.0,24650.0,38200.0,438.46153846153845,313.84615384615387,751.6949152542373,367.69212909217555,544.7634707816848
WOODLANDS,1990-05,39200.0,20400.0,130000.0,27825.0,55000.0,554.921968787515,313.84615384615387,1074.3801652892562,406.2067710229341,612.9696915987239
WOODLANDS,1990-06,37300.0,20400.0,90000.0,28500.0,58500.0,504.05405405405406,313.84615384615387,754.2372881355932,407.46268656716416,604.8387096774194
WOODLANDS,1990-07,43300.0,20400.0,113000.0,31500.0,65000.0,625.0,313.84615384615387,933.8842975206611,434.4965675057208,705.6705081194343
WOODLANDS,1990-08,44500.0,20400.0,83000.0,27075.0,57255.0,544.6162657502864,313.84615384615387,805.8252427184466,393.8459079283887,631.859756097561
WOODLANDS,1990-09,38000.0,20400.0,110000.0,27850.0,59750.0,528.3333333333334,313.84615384615387,932.2033898305085,401.9278252611586,680.9841047218326
WOODLANDS,1990-10,51000.0,22000.0,98700.0,32250.0,78750.0,594.047619047619,338.46153846153845,830.5084745762712,443.8960515713135,677.7611301369863
WOODLANDS,1990-11,37500.0,20400.0,84500.0,31975.0,60000.0,532.9491255961843,313.84615384615387,820.3883495145631,435.4337899543379,620.5357142857142
WOODLANDS,1990-12,49000.0,20400.0,103000.0,40510.0,58500.0,597.9381443298969,313.84615384615387,851.2396694214876,561.7647058823529,657.5091575091575
WOODLANDS,1991-01,46000.0,23000.0,110000.0,33000.0,58450.0,544.1176470588235,335.5263157894737,909.0909090909091,501.5068493150685,624.0399385560676
WOODLANDS,1991-02,50000.0,20400.0,100000.0,29150.0,57900.0,554.0540540540541,313.84615384615387,847.457627118644,400.7352941176471,665.2027027027027
WOODLANDS,1991-03,47000.0,23500.0,82000.0,42000.0,63350.0,565.8536585365854,361.53846153846155,714.2857142857143,527.5883838383838,637.557603686636
WOODLANDS,1991-04,39600.0,22700.0,125000.0,27825.0,68875.0,523.5294117647059,349.2307692307692,1059.322033898305,409.19117647058823,719.5818979016599
WOODLANDS,1991-05,41500.0,20400.0,116000.0,34250.0,80500.0,593.7124849939976,313.84615384615387,958.6776859504132,505.76163301141355,751.8220338983051
WOODLANDS,1991-06,40000.0,24500.0,89000.0,31600.0,54250.0,555.5555555555555,376.9230769230769,746.5753424657535,442.3016496465043,613.0235917188252
WOODLANDS,1991-07,49350.0,22000.0,125000.0,28625.0,75000.0,584.6024977155041,338.46153846153845,1033.0578512396694,429.46832579185525,696.5185524507558
WOODLANDS,1991-08,52000.0,21000.0,108000.0,37000.0,80000.0,570.1492537313433,323.0769230769231,915.2542372881356,520.8333333333334,751.6949152542373
WOODLANDS,1991-09,38000.0,20500.0,109000.0,29250.0,47500.0,522.7272727272727,315.38461538461536,923.728813559322,432.7759197324415,612.3864911743699
WOODLANDS,1991-10,42500.0,21000.0,99000.0,35750.0,54750.0,555.1470588235295,323.0769230769231,818.1818181818181,467.902832774901,692.7001569858712
WOODLANDS,1991-11,48500.0,25000.0,80000.0,38000.0,63000.0,568.6567164179105,384.61538461538464,769.2307692307693,534.4214608920491,659.3406593406594
WOODLANDS,1991-12,36250.0,21000.0,105000.0,28500.0,53875.0,517.6269137792103,323.0769230769231,889.8305084745763,435.2732793522267,626.3992537313434
WOODLANDS,1992-01,38000.0,21000.0,97000.0,28500.0,53750.0,536.7647058823529,323.0769230769231,801.6528925619834,431.62955465587044,624.5610184372257
WOODLANDS,1992-02,36800.0,25000.0,126000.0,30000.0,46400.0,514.7058823529412,384.61538461538464,1067.7966101694915,447.76119402985074,567.1641791044776
WOODLANDS,1992-03,35000.0,21000.0,142000.0,28250.0,42000.0,438.46153846153845,323.0769230769231,1154.4715447154472,428.79924953095684,593.086719223772
WOODLANDS,1992-04,36500.0,24000.0,110000.0,30500.0,43000.0,492.42915855505083,315.7894736842105,932.2033898305085,433.3502024291498,582.0237050043897
