town,month,storey_range,flat_type,resale_price_median,resale_price_min,resale_price_max,resale_price_quantile_25,resale_price_quantile_75,price_per_sqm_median,price_per_sqm_min,price_per_sqm_max,price_per_sqm_quantile_25,price_per_sqm_quantile_75
BUKIT PANJANG,1992-10,high,4 ROOM,96000.0,68000.0,124000.0,82000.0,110000.0,1006.7036523347203,809.5238095238095,1203.883495145631,908.1137309292649,1105.2935737401756
BUKIT PANJANG,1992-10,mid,3 ROOM,58300.0,57000.0,59600.0,57650.0,58950.0,798.6301369863013,780.8219178082192,816.4383561643835,789.7260273972603,807.5342465753424
BUKIT PANJANG,1992-10,mid,4 ROOM,89250.0,86000.0,92500.0,87625.0,90875.0,866.504854368932,834.9514563106796,898.0582524271845,850.7281553398059,882.2815533980582
BUKIT PANJANG,1992-10,mid,5 ROOM,159000.0,159000.0,159000.0,159000.0,159000.0,1314.0495867768595,1314.0495867768595,1314.0495867768595,1314.0495867768595,1314.0495867768595
BUKIT PANJANG,1992-10,very low,3 ROOM,55000.0,55000.0,55000.0,55000.0,55000.0,753.4246575342465,753.4246575342465,753.4246575342465,753.4246575342465,753.4246575342465
BUKIT PANJANG,1992-11,high,3 ROOM,59500.0,59000.0,60000.0,59250.0,59750.0,815.0684931506848,808.2191780821918,821.917808219178,811.6438356164383,818.4931506849315
BUKIT PANJANG,1992-11,high,4 ROOM,88500.0,85000.0,92000.0,86750.0,90250.0,952.5543226999538,893.2038834951456,1011.9047619047619,922.8791030975497,982.2295423023579
BUKIT PANJANG,1992-11,low,3 ROOM,73000.0,44000.0,77000.0,58500.0,75000.0,1000.0,602.7397260273973,1054.7945205479452,801.3698630136987,1027.3972602739727
BUKIT PANJANG,1992-11,low,4 ROOM,100000.0,70000.0,130000.0,85000.0,115000.0,970.873786407767,679.6116504854369,1262.1359223300972,825.242718446602,1116.5048543689322
BUKIT PANJANG,1992-11,mid,3 ROOM,60000.0,60000.0,60000.0,60000.0,60000.0,821.917808219178,821.917808219178,821.917808219178,821.917808219178,821.917808219178
BUKIT PANJANG,1992-11,mid,4 ROOM,92000.0,74000.0,92260.0,83000.0,92130.0,893.2038834951456,691.588785046729,895.7281553398059,792.3963342709374,894.4660194174758
BUKIT PANJANG,1992-11,very low,4 ROOM,92000.0,92000.0,92000.0,92000.0,92000.0,893.2038834951456,893.2038834951456,893.2038834951456,893.2038834951456,893.2038834951456
BUKIT PANJANG,1992-11,very low,5 ROOM,108000.0,108000.0,108000.0,108000.0,108000.0,818.1818181818181,818.1818181818181,818.1818181818181,818.1818181818181,818.1818181818181
BUKIT PANJANG,1992-12,high,3 ROOM,60000.0,60000.0,60000.0,60000.0,60000.0,821.917808219178,821.917808219178,821.917808219178,821.917808219178,821.917808219178
BUKIT PANJANG,1992-12,high,EXECUTIVE,247000.0,180000.0,256000.0,213500.0,251500.0,1691.7808219178082,1250.0,1777.7777777777778,1470.890410958904,1734.779299847793
BUKIT PANJANG,1992-12,low,3 ROOM,60000.0,60000.0,60000.0,60000.0,60000.0,821.917808219178,821.917808219178,821.917808219178,821.917808219178,821.917808219178
BUKIT PANJANG,1992-12,low,4 ROOM,92000.0,92000.0,92000.0,92000.0,92000.0,876.5084838036476,859.8130841121496,893.2038834951456,868.1607839578986,884.8561836493966
BUKIT PANJANG,1992-12,low,EXECUTIVE,252000.0,252000.0,252000.0,252000.0,252000.0,1668.8741721854306,1668.8741721854306,1668.8741721854306,1668.8741721854306,1668.8741721854306
BUKIT PANJANG,1992-12,mid,3 ROOM,57500.0,55000.0,60000.0,56250.0,58750.0,787.6712328767123,753.4246575342465,821.917808219178,770.5479452054794,804.7945205479451
BUKIT PANJANG,1992-12,mid,4 ROOM,130000.0,130000.0,130000.0,130000.0,130000.0,1214.9532710280373,1214.9532710280373,1214.9532710280373,1214.9532710280373,1214.9532710280373
