town,month,storey_range,flat_type,resale_price_median,resale_price_min,resale_price_max,resale_price_quantile_25,resale_price_quantile_75,price_per_sqm_median,price_per_sqm_min,price_per_sqm_max,price_per_sqm_quantile_25,price_per_sqm_quantile_75
TOA PAYOH,1990-01,high,2 ROOM,18000.0,17000.0,19000.0,17500.0,18500.0,450.0,425.0,475.0,437.5,462.5
TOA PAYOH,1990-01,high,3 ROOM,40000.0,23500.0,40200.0,37000.0,40000.0,588.2352941176471,412.280701754386,670.0,560.5051664753157,606.1997703788749
TOA PAYOH,1990-01,high,4 ROOM,62700.0,60000.0,84000.0,60000.0,78000.0,764.6341463414634,740.7407407407408,1000.0,740.7407407407408,896.551724137931
TOA PAYOH,1990-01,high,5 ROOM,134500.0,128000.0,172000.0,131250.0,153250.0,1102.5641025641025,1094.017094017094,1149.5726495726497,1098.2905982905982,1126.068376068376
TOA PAYOH,1990-01,low,2 ROOM,18900.0,18900.0,18900.0,18900.0,18900.0,472.5,472.5,472.5,472.5,472.5
TOA PAYOH,1990-01,low,3 ROOM,34000.0,18000.0,73200.0,29750.0,40050.0,501.40692640692635,315.7894736842105,989.1891891891892,460.1244343891403,603.8461538461538
TOA PAYOH,1990-01,low,4 ROOM,80000.0,80000.0,80000.0,80000.0,80000.0,833.3333333333334,833.3333333333334,833.3333333333334,833.3333333333334,833.3333333333334
TOA PAYOH,1990-01,mid,3 ROOM,40000.0,23000.0,73000.0,34750.0,60875.0,596.1538461538462,325.0,986.4864864864865,491.9972505891595,842.5155925155925
TOA PAYOH,1990-01,mid,4 ROOM,123000.0,118000.0,128000.0,120500.0,125500.0,1177.9629968858765,1113.2075471698113,1242.7184466019417,1145.585272027844,1210.340721743909
TOA PAYOH,1990-01,mid,5 ROOM,168000.0,168000.0,168000.0,168000.0,168000.0,1272.7272727272727,1272.7272727272727,1272.7272727272727,1272.7272727272727,1272.7272727272727
TOA PAYOH,1990-01,very low,3 ROOM,37500.0,23500.0,55000.0,36600.0,39925.0,572.4941724941725,379.03225806451616,743.2432432432432,546.641791044776,595.4884667571234
TOA PAYOH,1990-01,very low,4 ROOM,113000.0,113000.0,113000.0,113000.0,113000.0,1097.0873786407767,1097.0873786407767,1097.0873786407767,1097.0873786407767,1097.0873786407767
TOA PAYOH,1990-02,high,3 ROOM,38000.0,24000.0,73200.0,30000.0,41550.0,559.5022624434389,387.0967741935484,989.1891891891892,449.4572591587517,620.1492537313434
TOA PAYOH,1990-02,high,4 ROOM,65500.0,46000.0,128000.0,65000.0,79275.0,798.780487804878,560.9756097560976,1242.7184466019417,792.6829268292682,948.5409407665505
TOA PAYOH,1990-02,high,5 ROOM,110000.0,110000.0,128000.0,110000.0,119000.0,964.9122807017544,940.1709401709402,1094.017094017094,952.5416104363474,1029.4646873594243
TOA PAYOH,1990-02,low,2 ROOM,17000.0,17000.0,17000.0,17000.0,17000.0,425.0,425.0,425.0,425.0,425.0
TOA PAYOH,1990-02,low,3 ROOM,40100.0,23400.0,73800.0,32750.0,66625.0,607.5757575757575,365.625,997.2972972972973,506.6464552238806,900.3378378378379
TOA PAYOH,1990-02,low,4 ROOM,74500.0,66000.0,112700.0,70250.0,93600.0,856.3218390804598,804.8780487804878,1063.2075471698113,830.5999439304737,959.7646931251355
TOA PAYOH,1990-02,low,5 ROOM,128100.0,99200.0,157000.0,113650.0,142550.0,1062.9158980665438,806.5040650406504,1319.327731092437,934.7099815535971,1191.1218145794903
TOA PAYOH,1990-02,mid,2 ROOM,19000.0,19000.0,19000.0,19000.0,19000.0,380.0,380.0,380.0,380.0,380.0
TOA PAYOH,1990-02,mid,3 ROOM,40000.0,28600.0,78000.0,36000.0,40000.0,597.0149253731344,433.3333333333333,1054.054054054054,566.6666666666666,606.060606060606
TOA PAYOH,1990-02,mid,4 ROOM,79000.0,78000.0,80000.0,78500.0,79500.0,878.3833889506859,860.2150537634409,896.551724137931,869.2992213570634,887.4675565443085
TOA PAYOH,1990-02,very low,2 ROOM,18200.0,18200.0,18200.0,18200.0,18200.0,478.94736842105266,478.94736842105266,478.94736842105266,478.94736842105266,478.94736842105266
TOA PAYOH,1990-02,very low,3 ROOM,53000.0,23400.0,60000.0,32800.0,55500.0,722.8915662650602,377.4193548387097,865.6716417910447,489.5522388059701,791.044776119403
TOA PAYOH,1990-02,very low,4 ROOM,76500.0,76500.0,76500.0,76500.0,76500.0,879.3103448275862,879.3103448275862,879.3103448275862,879.3103448275862,879.3103448275862
TOA PAYOH,1990-02,very low,EXECUTIVE,218000.0,218000.0,218000.0,218000.0,218000.0,1354.0372670807453,1354.0372670807453,1354.0372670807453,1354.0372670807453,1354.0372670807453
TOA PAYOH,1990-03,high,3 ROOM,39000.0,29000.0,63000.0,34250.0,40050.0,577.6395173453997,410.2564102564103,851.3513513513514,505.26018099547514,607.7712609970674
TOA PAYOH,1990-03,high,4 ROOM,64800.0,46900.0,80000.0,59725.0,69200.0,767.2553966918979,571.9512195121952,975.609756097561,708.5050462573591,829.2682926829268
TOA PAYOH,1990-03,high,5 ROOM,130000.0,110000.0,230000.0,126000.0,162000.0,1140.3508771929824,940.1709401709402,1543.6241610738255,1076.923076923077,1227.2727272727273
TOA PAYOH,1990-03,low,2 ROOM,14750.0,13500.0,16000.0,14125.0,15375.0,328.75,320.0,337.5,324.375,333.125
TOA PAYOH,1990-03,low,3 ROOM,39000.0,27000.0,87000.0,34050.0,44350.0,595.1176321780927,442.62295081967216,989.1891891891892,507.23981900452486,669.2333785617368
TOA PAYOH,1990-03,low,4 ROOM,74500.0,63000.0,113000.0,70000.0,100000.0,897.4358974358975,768.2926829268292,1097.0873786407767,886.9047619047619,943.3962264150944
TOA PAYOH,1990-03,mid,3 ROOM,40000.0,22800.0,46000.0,34725.0,40000.0,597.0149253731344,361.9047619047619,618.4615384615385,537.5,606.060606060606
TOA PAYOH,1990-03,mid,4 ROOM,65000.0,65000.0,65000.0,65000.0,65000.0,792.6829268292682,792.6829268292682,792.6829268292682,792.6829268292682,792.6829268292682
TOA PAYOH,1990-03,very low,3 ROOM,38000.0,31500.0,40000.0,34750.0,39000.0,567.1641791044776,470.14925373134326,666.6666666666666,518.6567164179105,616.9154228855721
TOA PAYOH,1990-03,very low,4 ROOM,92000.0,66000.0,118000.0,79000.0,105000.0,946.6180371352784,758.6206896551724,1134.6153846153845,852.6193633952255,1040.6167108753316
TOA PAYOH,1990-04,high,3 ROOM,39000.0,29000.0,72000.0,31900.0,40000.0,582.0895522388059,426.47058823529414,972.972972972973,483.42135476463835,615.3846153846154
TOA PAYOH,1990-04,high,4 ROOM,76500.0,60000.0,85000.0,68250.0,80750.0,932.9268292682926,740.7407407407408,1036.5853658536585,836.8337850045167,984.7560975609756
TOA PAYOH,1990-04,high,5 ROOM,130000.0,130000.0,130000.0,130000.0,130000.0,1111.111111111111,1111.111111111111,1111.111111111111,1111.111111111111,1111.111111111111
TOA PAYOH,1990-04,low,3 ROOM,40000.0,27500.0,55000.0,36250.0,40200.0,600.0,436.5079365079365,820.8955223880597,541.044776119403,606.060606060606
TOA PAYOH,1990-04,low,4 ROOM,78000.0,78000.0,78000.0,78000.0,78000.0,951.219512195122,951.219512195122,951.219512195122,951.219512195122,951.219512195122
TOA PAYOH,1990-04,low,5 ROOM,135000.0,120000.0,138000.0,127500.0,136500.0,1134.453781512605,1008.4033613445379,1179.4871794871794,1071.4285714285716,1156.9704804998923
TOA PAYOH,1990-04,mid,3 ROOM,38000.0,21000.0,42000.0,35500.0,40000.0,574.6268656716418,362.0689655172414,677.4193548387096,552.8128587830081,598.5074626865671
