town,month,flat_type,storey_range,resale_price_median,resale_price_min,resale_price_max,resale_price_quantile_25,resale_price_quantile_75,price_per_sqm_median,price_per_sqm_min,price_per_sqm_max,price_per_sqm_quantile_25,price_per_sqm_quantile_75
JURONG EAST,1996-12,5 ROOM,01 TO 03,347000.0,347000.0,347000.0,347000.0,347000.0,3336.5384615384614,3336.5384615384614,3336.5384615384614,3336.5384615384614,3336.5384615384614
JURONG EAST,1996-12,5 ROOM,04 TO 06,419830.0,335000.0,483000.0,396245.0,438000.0,3441.6737216958945,2557.2519083969464,4093.2203389830506,3179.9227331967977,3645.205911192044
JURONG EAST,1996-12,5 ROOM,07 TO 09,444000.0,393500.0,460000.0,426875.0,452500.0,3348.2905982905986,3244.4444444444443,3407.4074074074074,3311.1111111111113,3374.287749287749
JURONG EAST,1996-12,5 ROOM,10 TO 12,434000.0,410000.0,520000.0,422000.0,477000.0,3586.776859504132,3388.4297520661157,3851.8518518518517,3487.6033057851237,3719.314355677992
JURONG EAST,1996-12,5 ROOM,13 TO 15,475000.0,450000.0,500000.0,462500.0,487500.0,3762.4378109452737,3358.208955223881,4166.666666666667,3560.3233830845775,3964.5522388059703
JURONG EAST,1996-12,5 ROOM,22 TO 24,409000.0,393000.0,425000.0,401000.0,417000.0,3495.7264957264956,3358.974358974359,3632.4786324786323,3427.3504273504273,3564.102564102564
JURONG EAST,1996-12,5 ROOM,25 TO 27,480000.0,480000.0,480000.0,480000.0,480000.0,4000.0,4000.0,4000.0,4000.0,4000.0
JURONG EAST,1996-12,EXECUTIVE,01 TO 03,540000.0,540000.0,540000.0,540000.0,540000.0,3552.6315789473683,3552.6315789473683,3552.6315789473683,3552.6315789473683,3552.6315789473683
JURONG EAST,1996-12,EXECUTIVE,04 TO 06,510000.0,510000.0,510000.0,510000.0,510000.0,3591.549295774648,3591.549295774648,3591.549295774648,3591.549295774648,3591.549295774648
JURONG EAST,1996-12,EXECUTIVE,13 TO 15,530000.0,530000.0,530000.0,530000.0,530000.0,3758.8652482269504,3758.8652482269504,3758.8652482269504,3758.8652482269504,3758.8652482269504
JURONG EAST,1997-01,3 ROOM,01 TO 03,197000.0,150000.0,230000.0,178000.0,205000.0,2614.668652271035,1948.051948051948,2955.223880597015,2534.7919655667147,2687.7059986816084
JURONG EAST,1997-01,3 ROOM,04 TO 06,189500.0,153000.0,225000.0,182750.0,196875.0,2697.494669509595,2250.0,2910.4477611940297,2614.939637826962,2790.4411764705883
JURONG EAST,1997-01,3 ROOM,07 TO 09,187500.0,170000.0,228000.0,180500.0,200000.0,2752.2186365469947,2500.0,2985.0746268656717,2664.398595258999,2790.7101865136297
JURONG EAST,1997-01,3 ROOM,10 TO 12,171500.0,159000.0,255000.0,165750.0,224500.0,2328.2657657657655,2064.935064935065,3035.714285714286,2209.280303030303,2743.0019305019305
